customer_id,months_subscribed,avg_monthly_spend,app_user,support_tickets,upgraded_premium
21859,9,24.11,0,0,0
21860,17,41.46,0,2,0
21861,12,22.09,0,2,0
21862,30,57.56,0,1,1
21863,25,38.82,1,3,0
21864,28,63.56,1,3,1
21865,10,16.33,0,0,0
21866,25,60.76,1,0,1
21867,27,52.23,1,0,1
21868,2,48.63,0,1,0
21869,34,46.79,1,1,0
21870,3,58.56,0,0,0
21871,23,16.31,0,1,0
21872,13,54.24,0,1,1
21873,11,22.4,1,2,0
21874,28,16.62,1,0,0
21875,23,54.24,0,1,0
21876,7,49.07,0,0,0
21877,6,38.63,1,0,0
21878,1,41.29,1,0,0
21879,21,48.96,1,1,1
21880,7,15.52,0,2,0
21881,13,39.41,1,0,0
21882,7,63.26,1,1,0
21883,31,47.93,1,1,0
21884,26,35.86,0,0,0
21885,13,65.24,1,1,0
21886,5,21.16,1,1,0
21887,3,40.76,0,3,0
21888,19,50.89,1,0,0
21889,21,38.7,0,4,0
21890,15,27.41,1,0,0
21891,24,11.96,0,0,0
21892,8,43.23,0,1,0
21893,8,49.19,1,0,0
21894,23,65.64,1,1,0
21895,24,67.04,1,0,0
21896,16,36.21,0,1,0
21897,18,44.18,1,2,0
21898,35,61.11,1,2,1
21899,23,44.91,0,4,0
21900,15,43.53,1,0,0
21901,12,44.71,0,0,1
21902,11,30.77,0,0,0
21903,20,18.43,0,0,0
21904,17,28.6,0,0,0
21905,22,51.96,1,1,0
21906,33,41.68,0,2,0
21907,35,58.26,0,0,0
21908,2,29.88,1,2,1
21909,3,17.28,0,2,0
21910,30,17.15,1,0,0
21911,9,44.21,0,1,0
21912,16,20.84,1,1,0
21913,33,34.96,1,0,1
21914,15,23.48,0,2,0
21915,7,27.59,1,0,0
21916,26,50.27,1,2,0
21917,5,51.97,0,1,0
21918,9,47.83,1,2,0
21919,13,61.98,1,0,0
21920,11,29.25,0,0,0
21921,8,42.91,0,0,0
21922,22,42.08,1,0,1
21923,21,36.62,0,4,0
21924,22,65.67,0,0,0
21925,5,47.06,1,2,0
21926,8,59.99,0,2,0
21927,35,44.76,1,1,0
21928,21,50.53,0,0,0
21929,1,8.0,0,1,0
21930,6,34.8,0,0,0
21931,15,9.73,1,0,1
21932,34,76.24,1,2,0
21933,28,55.71,1,0,1
21934,5,8.0,1,1,0
21935,20,37.13,1,2,0
21936,5,70.66,0,0,1
21937,26,34.25,0,0,0
21938,25,58.53,0,1,0
21939,15,15.59,1,0,0
21940,30,60.04,1,4,1
21941,19,38.18,0,1,0
21942,21,43.61,1,1,0
21943,28,56.68,1,0,1
21944,19,33.47,0,0,0
21945,14,33.8,1,2,0
21946,24,51.71,1,1,1
21947,23,63.87,1,0,0
21948,21,33.64,0,0,0
21949,5,34.98,0,1,0
21950,31,41.25,0,1,0
21951,19,43.53,1,1,0
21952,14,53.93,1,2,0
21953,28,57.7,0,1,0
21954,26,51.25,0,0,0
21955,34,51.66,0,0,0
21956,34,51.99,1,4,0
21957,3,55.39,1,2,0
21958,18,39.24,0,1,0
21959,33,34.28,1,0,1
21960,14,31.91,1,1,1
21961,21,17.26,0,0,0
21962,30,50.05,1,1,0
21963,23,40.38,1,3,0
21964,25,46.46,0,0,1
21965,22,42.0,0,1,1
21966,13,34.14,1,0,1
21967,34,38.92,1,1,1
21968,8,35.01,0,2,0
21969,2,21.64,1,1,0
21970,23,65.44,1,0,0
21971,20,33.01,0,2,0
21972,31,35.52,1,3,0
21973,8,34.43,0,0,0
21974,31,43.95,1,2,1
21975,7,36.35,1,0,0
21976,13,31.28,0,1,0
21977,5,21.32,1,0,0
21978,10,36.42,0,2,0
21979,19,37.54,0,3,0
21980,4,62.64,0,1,0
21981,33,29.47,1,4,0
21982,31,57.17,1,0,0
21983,20,46.98,1,1,0
21984,22,30.3,0,0,1
21985,24,21.53,0,0,0
21986,20,8.0,1,0,1
21987,22,36.99,1,1,0
21988,29,66.86,1,3,1
21989,11,52.67,0,0,0
21990,35,47.94,1,2,1
21991,7,42.29,1,1,0
21992,15,48.36,1,0,0
21993,31,37.0,0,3,0
21994,17,40.64,0,0,0
21995,33,72.83,1,2,1
21996,11,35.87,0,0,1
21997,1,8.0,0,1,0
21998,17,40.51,0,0,0
21999,14,23.66,1,2,0
22000,33,36.39,0,1,0
22001,11,25.8,0,2,0
22002,15,53.13,1,1,0
22003,19,52.26,0,2,0
22004,10,47.07,1,2,1
22005,17,35.38,1,1,0
22006,6,33.8,0,1,0
22007,19,31.53,0,0,0
22008,26,47.01,0,0,0
22009,22,39.37,1,4,0
22010,6,36.86,1,1,0
22011,29,39.35,1,2,0
22012,23,30.56,0,0,0
22013,35,41.6,1,1,1
22014,21,55.48,1,1,0
22015,33,50.42,1,1,1
22016,14,15.54,0,1,0
22017,20,34.36,0,0,0
22018,18,36.57,0,1,0
22019,14,58.33,1,1,1
22020,14,38.3,0,1,0
22021,16,59.18,1,0,0
22022,20,16.0,0,0,0
22023,16,36.66,0,0,0
22024,26,26.49,1,0,0
22025,14,21.35,0,1,0
22026,21,72.61,1,2,0
22027,33,31.2,0,0,0
22028,27,46.24,0,2,0
22029,32,36.43,1,3,0
22030,18,51.81,1,1,0
22031,30,37.48,1,1,1
22032,10,39.35,1,0,0
22033,35,70.8,0,1,0
22034,33,44.44,1,0,0
22035,7,62.44,0,1,1
22036,11,60.54,1,1,1
22037,20,23.08,0,0,0
22038,17,38.86,1,1,0
22039,7,61.94,0,0,0
22040,20,60.5,1,2,1
22041,27,34.67,0,2,0
22042,2,44.01,1,1,0
22043,16,37.57,1,0,0
22044,26,25.35,1,2,1
22045,30,36.07,1,1,0
22046,32,43.57,0,1,1
22047,11,34.36,1,2,0
22048,4,36.25,1,0,0
22049,16,63.05,0,0,0
22050,31,51.88,0,2,0
22051,17,18.71,1,1,1
22052,32,31.26,0,0,1
22053,6,17.83,0,2,0
22054,8,24.95,0,0,1
22055,14,39.75,1,1,1
22056,2,69.44,1,0,0
22057,16,47.94,0,0,1
22058,22,34.1,0,0,0
22059,5,11.27,0,1,0
22060,32,14.83,0,0,0
22061,1,57.05,0,2,0
22062,6,20.4,1,0,0
22063,31,29.32,1,0,1
22064,25,44.4,0,0,0
22065,11,53.41,1,1,0
22066,35,54.8,1,0,1
22067,29,34.13,1,0,0
22068,23,49.11,1,6,1
22069,35,51.49,0,0,1
22070,23,35.57,1,1,0
22071,12,23.32,1,1,0
22072,11,39.1,1,0,0
22073,13,17.97,1,1,0
22074,12,12.46,1,1,0
22075,17,53.15,0,1,1
22076,32,30.29,0,1,0
22077,17,30.13,1,1,0
22078,17,47.75,1,0,1
22079,22,67.52,0,2,0
22080,28,33.3,1,0,0
22081,8,46.28,0,1,1
22082,12,72.14,1,1,1
22083,1,41.24,0,1,0
22084,3,39.06,1,1,0
22085,35,30.45,0,2,0
22086,11,26.24,1,0,0
22087,3,73.05,1,2,0
22088,5,30.15,1,0,0
22089,21,29.09,1,3,0
22090,24,17.34,1,0,0
22091,6,46.37,0,1,0
22092,31,41.05,1,2,1
22093,15,41.13,1,2,1
22094,11,53.18,1,2,0
22095,31,46.22,1,0,1
22096,13,41.15,0,0,0
22097,29,54.24,0,0,0
22098,3,57.94,1,0,0
22099,9,72.26,1,0,1
22100,27,45.19,0,2,0
22101,22,33.14,0,0,0
22102,4,46.95,0,1,0
22103,35,49.08,0,0,1
22104,31,47.47,0,0,0
22105,17,33.1,1,1,0
22106,29,53.02,0,1,0
22107,34,73.59,1,1,1
22108,20,62.68,1,1,0
22109,31,53.14,0,0,0
22110,15,43.43,1,0,0
22111,34,42.82,0,3,0
22112,9,34.57,0,3,0
22113,17,53.61,1,1,0
22114,29,14.7,0,0,1
22115,21,33.35,0,2,0
22116,22,48.91,1,1,0
22117,11,49.13,1,0,0
22118,6,47.39,1,2,0
22119,24,56.28,1,1,1
22120,27,31.33,0,0,0
22121,12,14.86,1,2,0
22122,12,51.22,0,1,0
22123,9,47.79,0,2,0
22124,26,8.0,1,2,0
22125,10,36.37,0,1,0
22126,21,47.6,0,0,0
22127,8,26.67,0,1,0
22128,13,52.62,0,1,0
22129,18,36.27,0,1,0
22130,27,54.28,1,0,1
22131,35,23.9,1,0,0
22132,34,23.78,0,1,0
22133,12,27.27,1,3,0
22134,21,47.76,0,3,0
22135,34,78.97,1,0,0
22136,9,31.33,0,0,0
22137,16,75.14,1,1,1
22138,33,58.53,1,0,1
22139,18,66.85,1,1,0
22140,9,34.8,1,1,1
22141,15,36.34,0,2,0
22142,8,45.64,1,1,0
22143,36,35.83,1,1,0
22144,18,38.89,0,2,0
22145,22,46.22,0,1,0
22146,18,28.24,0,3,0
22147,2,32.25,1,1,0
22148,8,63.39,1,1,1
22149,19,33.9,0,1,0
22150,30,33.02,0,0,1
22151,1,48.88,1,1,1
22152,22,39.43,1,1,1
22153,16,27.83,1,2,0
22154,3,47.45,1,1,0
22155,22,53.44,1,0,1
22156,16,48.89,0,3,0
22157,20,44.06,0,2,0
22158,4,55.4,1,4,0
22159,19,27.19,1,0,0
22160,4,41.14,1,0,0
22161,30,61.35,0,1,1
22162,21,63.24,1,1,0
22163,20,52.21,0,0,0
22164,26,28.76,1,1,0
22165,27,22.87,1,0,1
22166,24,23.21,0,3,0
22167,6,61.74,0,0,0
22168,24,45.06,0,1,0
22169,30,31.05,1,0,0
22170,4,29.91,1,2,0
22171,10,65.15,0,1,0
22172,11,28.08,1,1,0
22173,6,48.6,0,1,0
22174,29,48.02,0,0,0
22175,26,49.87,0,0,1
22176,18,43.8,0,0,0
22177,23,61.86,0,0,0
22178,17,24.2,0,0,0
22179,7,20.44,0,0,0
22180,24,39.86,0,0,0
22181,3,46.06,0,2,0
22182,32,40.31,0,3,0
22183,15,47.91,0,1,0
22184,15,45.21,1,1,0
22185,2,48.13,0,1,0
22186,19,53.49,0,0,0
22187,28,58.08,1,2,1
22188,31,36.6,1,1,1
22189,19,54.42,0,3,0
22190,7,57.49,1,1,0
22191,28,49.02,0,2,0
22192,12,8.0,0,1,0
22193,5,43.82,0,0,0
22194,32,36.41,0,3,0
22195,32,51.52,0,1,1
22196,33,38.6,1,3,1
22197,4,45.4,1,0,1
22198,34,37.42,1,0,1
22199,19,28.65,0,1,0
22200,7,73.85,1,0,1
22201,28,55.39,1,1,1
22202,23,48.99,1,0,1
22203,32,58.23,1,1,0
22204,4,47.99,0,1,0
22205,10,23.45,1,1,0
22206,23,61.87,1,0,1
22207,12,12.01,1,2,0
22208,33,50.68,0,3,0
22209,21,12.04,0,0,0
22210,3,49.22,0,0,0
22211,16,54.07,1,1,1
22212,32,30.79,1,1,1
22213,34,64.01,1,0,1
22214,25,48.76,1,1,0
22215,13,43.23,0,2,0
22216,11,31.2,1,1,1
22217,13,49.31,1,2,0
22218,1,26.65,1,1,0
22219,18,43.74,0,1,0
22220,15,46.28,0,2,0
22221,25,60.46,0,1,0
22222,34,28.1,0,0,0
22223,27,29.88,1,2,1
22224,29,59.34,1,1,1
22225,12,20.86,0,3,0
22226,19,55.57,1,1,0
22227,21,31.83,0,3,0
22228,36,58.31,0,0,1
22229,10,18.02,0,0,0
22230,31,15.93,0,2,0
22231,13,27.99,1,1,0
22232,18,43.92,1,1,0
22233,14,42.42,0,1,0
22234,32,21.73,1,1,0
22235,16,49.61,1,2,0
22236,10,50.17,1,2,0
22237,19,44.57,1,0,0
22238,10,40.93,0,0,0
22239,24,18.64,0,0,0
22240,9,48.74,1,1,0
22241,22,53.72,0,0,0
22242,3,56.65,1,0,1
22243,2,43.36,0,1,1
22244,19,34.3,1,0,0
22245,20,48.8,0,2,1
22246,11,58.61,1,0,1
22247,6,8.0,1,0,0
22248,29,35.81,0,0,0
22249,7,54.75,1,1,0
22250,7,40.33,0,0,1
22251,26,30.69,0,2,0
22252,14,59.89,1,0,1
22253,18,29.69,1,1,0
22254,16,46.39,0,0,1
22255,19,27.51,1,1,0
22256,1,37.55,1,1,0
22257,7,27.69,1,0,0
22258,32,39.67,1,1,0
22259,18,50.46,0,2,0
22260,16,45.76,0,1,0
22261,30,23.97,1,3,0
22262,28,42.61,0,0,0
22263,18,23.95,1,2,0
22264,18,37.11,0,2,0
22265,18,28.43,0,0,0
22266,7,50.9,1,3,0
22267,23,37.62,0,1,0
22268,24,29.97,0,0,1
22269,31,40.56,0,1,0
22270,29,58.7,1,2,0
22271,28,57.81,0,1,0
22272,7,22.1,0,1,0
22273,20,55.5,0,2,0
22274,21,13.02,1,1,0
22275,17,64.5,1,0,1
22276,13,39.9,0,0,0
22277,34,54.15,1,2,1
22278,9,27.54,1,1,1
22279,20,56.65,1,0,0
22280,24,41.73,1,1,0
22281,15,42.4,1,0,0
22282,23,53.8,0,0,0
22283,5,46.72,0,2,0
22284,25,61.11,1,0,1
22285,25,19.9,1,2,0
22286,36,57.12,0,1,1
22287,4,47.72,0,1,0
22288,15,53.14,1,0,1
22289,30,35.32,0,2,0
22290,14,31.7,1,1,1
22291,16,51.1,1,0,0
22292,30,55.85,1,2,0
22293,34,57.72,1,2,0
22294,34,40.02,0,1,0
22295,11,59.07,0,0,0
22296,10,49.04,1,3,0
22297,1,52.2,0,2,0
22298,28,73.14,1,1,1
22299,18,31.17,1,0,0
22300,10,43.65,0,0,0
22301,10,27.08,1,2,0
22302,15,61.37,1,1,0
22303,36,36.85,1,1,0
22304,3,14.49,0,1,0
22305,9,56.27,1,1,1
22306,24,33.0,0,0,0
22307,12,30.59,1,1,0
22308,5,49.95,1,2,1
22309,33,47.48,1,1,0
22310,11,31.48,0,2,1
22311,17,21.32,1,2,0
22312,28,21.8,1,3,0
22313,34,8.0,0,0,0
22314,4,32.7,1,0,0
22315,5,41.48,1,1,0
22316,22,41.87,1,0,1
22317,29,55.24,1,0,0
22318,26,62.97,1,0,1
22319,32,66.36,1,1,1
22320,13,64.68,0,1,0
22321,11,69.88,0,0,0
22322,14,33.44,1,0,1
22323,13,48.62,1,1,0
22324,15,56.2,0,1,0
22325,2,39.1,1,1,0
22326,20,33.76,0,0,0
22327,12,26.42,0,2,0
22328,34,46.5,1,0,0
22329,18,35.61,0,4,0
22330,7,45.19,0,4,0
22331,23,58.28,1,1,1
22332,21,69.38,1,0,1
22333,12,28.61,1,2,0
22334,33,27.26,0,2,1
22335,13,47.62,1,2,0
22336,14,63.3,1,3,1
22337,33,22.99,0,0,0
22338,16,38.83,1,1,0
22339,4,42.31,1,1,1
22340,6,54.57,0,1,0
22341,31,47.15,0,1,0
22342,16,54.1,0,0,0
22343,20,35.82,1,0,0
22344,16,50.2,1,2,0
22345,32,33.87,1,1,0
22346,19,39.11,0,0,0
22347,14,53.57,1,0,1
22348,30,45.08,0,1,1
22349,22,57.62,0,2,0
22350,21,41.99,0,2,0
22351,2,30.77,1,4,0
22352,21,59.66,0,0,1
22353,33,34.78,1,1,0
22354,19,54.72,0,1,0
22355,29,18.15,1,0,0
22356,13,25.58,0,2,0
22357,30,25.33,0,3,0
22358,21,34.97,1,0,0
22359,28,23.05,1,1,1
22360,20,38.21,0,1,0
22361,16,34.48,1,1,1
22362,12,50.27,0,0,0
22363,28,60.3,0,1,0
22364,29,36.11,0,1,1
22365,3,27.6,1,1,0
22366,23,60.78,0,0,0
22367,21,38.73,0,1,0
22368,34,49.31,0,3,0
22369,16,17.62,0,3,0
22370,29,36.2,0,1,0
22371,7,32.75,1,1,0
22372,8,43.34,0,3,0
22373,8,33.28,0,0,0
22374,19,60.81,0,1,0
22375,36,51.01,1,2,1
22376,26,43.19,0,3,0
22377,13,54.39,1,1,0
22378,13,39.04,1,0,1
22379,4,49.64,1,0,0
22380,14,25.0,1,2,0
22381,14,10.28,0,1,0
22382,17,56.58,0,3,0
22383,13,27.85,1,2,0
22384,15,37.58,1,1,0
22385,33,23.13,0,0,0
22386,15,59.39,0,5,0
22387,4,57.56,0,1,1
22388,14,44.43,0,1,0
22389,5,34.94,0,1,1
22390,8,21.15,1,0,0
22391,17,51.21,0,1,0
22392,31,23.0,1,2,0
22393,28,69.64,1,1,0
22394,17,28.48,0,2,0
22395,29,38.54,0,1,0
22396,36,42.45,0,2,0
22397,23,49.2,1,1,1
22398,15,56.15,1,1,1
22399,26,39.92,1,1,0
22400,19,53.92,1,1,1
22401,22,89.46,0,0,1
22402,24,38.18,1,1,0
22403,19,39.96,1,2,1
22404,3,8.0,1,0,0
22405,3,39.5,1,0,0
22406,16,68.73,1,3,0
22407,15,33.33,1,0,0
22408,20,69.43,1,0,0
22409,36,46.43,0,3,0
22410,5,42.55,0,1,0
22411,9,71.04,0,3,0
22412,33,66.86,0,0,0
22413,3,60.37,1,1,0
22414,36,55.39,0,3,1
22415,11,25.78,0,0,0
22416,21,28.62,0,2,0
22417,24,72.27,1,0,1
22418,19,45.32,1,1,0
22419,22,43.65,1,4,1
22420,25,8.0,0,2,0
22421,31,48.24,0,0,0
22422,10,53.52,1,2,1
22423,2,30.52,1,0,0
22424,3,36.03,0,0,0
22425,24,39.01,1,0,1
22426,9,43.66,0,1,0
22427,13,34.95,1,1,0
22428,10,51.28,0,1,0
22429,33,33.68,0,1,0
22430,27,32.03,0,0,1
22431,9,41.56,1,0,0
22432,27,36.81,1,0,1
22433,29,11.17,0,2,0
22434,17,82.55,0,0,0
22435,13,57.02,1,1,0
22436,34,44.65,0,0,0
22437,8,56.77,1,2,1
22438,22,18.25,0,3,0
22439,8,80.12,1,1,0
22440,23,33.58,1,4,0
22441,36,49.32,1,1,0
22442,12,33.77,1,1,0
22443,12,64.05,0,2,0
22444,23,43.1,1,1,0
22445,17,45.61,0,0,0
22446,17,50.5,0,1,1
22447,28,45.3,1,2,1
22448,10,70.66,1,0,0
22449,10,21.09,0,2,0
22450,31,50.81,0,2,1
22451,21,61.5,1,0,1
22452,28,43.03,0,2,0
22453,31,51.42,0,1,0
22454,17,45.5,1,1,0
22455,25,8.0,1,1,1
22456,17,39.04,0,0,0
22457,29,33.84,1,2,0
22458,21,55.89,1,3,0
22459,30,37.33,1,0,1
22460,13,67.98,1,1,0
22461,10,63.33,0,2,0
22462,5,40.36,1,2,1
22463,25,19.93,0,0,1
22464,11,57.49,1,1,0
22465,35,33.1,0,2,0
22466,29,25.33,0,1,1
22467,5,42.9,0,0,0
22468,33,52.8,0,0,0
22469,34,40.37,0,2,0
22470,35,47.59,1,0,0
22471,7,20.36,1,1,0
22472,16,22.49,0,2,0
22473,34,44.35,0,2,1
22474,3,57.3,1,1,0
22475,5,57.72,0,1,1
22476,33,49.7,1,0,1
22477,22,27.74,1,2,1
22478,34,38.39,0,2,0
22479,32,40.95,0,1,0
22480,25,68.97,0,2,0
22481,33,53.29,0,0,0
22482,10,34.01,1,1,0
22483,4,58.78,0,0,1
22484,18,49.73,0,0,0
22485,3,46.99,0,1,0
22486,18,57.12,1,2,1
22487,33,19.03,1,0,0
22488,4,46.68,0,2,0
22489,13,51.53,0,0,0
22490,20,64.9,1,1,0
22491,22,29.32,1,2,0
22492,4,29.36,1,1,1
22493,13,48.65,0,3,0
22494,15,35.38,1,0,1
22495,7,46.79,1,4,0
22496,12,37.26,1,2,1
22497,25,38.03,1,2,0
22498,36,27.2,1,0,0
22499,5,47.39,1,1,0
22500,11,55.69,0,2,0
22501,17,54.21,0,0,0
22502,22,46.04,1,0,0
22503,32,36.75,0,2,1
22504,21,29.99,1,0,1
22505,25,30.75,0,0,0
22506,28,14.28,1,0,0
22507,16,43.84,0,1,0
22508,30,66.17,1,1,1
22509,18,29.98,1,0,0
22510,13,26.67,1,1,0
22511,6,48.42,1,0,0
22512,16,47.38,1,2,0
22513,29,17.94,0,0,0
22514,2,33.39,1,0,0
22515,25,56.64,0,1,1
22516,35,50.05,1,1,0
22517,22,36.1,1,1,0
22518,21,33.85,1,0,0
22519,21,48.95,1,2,0
22520,16,42.97,0,1,0
22521,35,19.31,1,0,1
22522,8,30.72,1,1,0
22523,10,61.44,0,2,1
22524,24,60.0,1,2,0
22525,10,30.94,0,1,0
22526,35,46.69,1,1,1
22527,18,29.4,1,0,0
22528,18,36.41,1,2,0
22529,19,28.96,1,2,1
22530,10,35.42,0,1,0
22531,32,62.65,0,2,0
22532,22,22.93,1,0,1
22533,31,29.83,0,2,1
22534,23,57.46,1,3,0
22535,23,38.46,1,2,0
22536,12,44.01,1,1,0
22537,17,12.12,1,0,0
22538,4,23.2,0,0,0
22539,17,39.21,1,2,0
22540,6,21.64,1,0,0
22541,2,30.03,0,0,0
22542,28,37.51,1,0,1
22543,17,30.31,1,0,0
22544,23,49.99,0,0,0
22545,27,27.59,0,0,1
22546,14,17.47,1,0,0
22547,21,31.53,0,0,0
22548,4,31.89,1,0,0
22549,10,60.14,1,0,1
22550,12,59.74,0,0,1
22551,34,38.26,1,3,0
22552,7,45.98,0,2,0
22553,33,47.16,1,1,0
22554,6,59.67,0,2,0
22555,29,22.98,1,0,0
22556,21,36.8,1,1,0
22557,22,51.68,0,1,0
22558,12,64.86,1,0,1
22559,32,52.64,0,1,0
22560,28,25.79,1,0,0
22561,34,38.81,0,1,1
22562,6,40.79,1,1,0
22563,1,42.03,1,1,0
22564,36,40.37,0,0,0
22565,14,80.87,0,0,0
22566,12,48.72,0,0,0
22567,2,39.03,0,1,0
22568,1,30.55,1,1,0
22569,28,25.26,1,2,0
22570,20,34.48,1,0,0
22571,4,45.05,1,0,0
22572,32,53.17,1,1,0
22573,18,34.8,1,0,0
22574,21,34.12,0,0,1
22575,30,35.81,1,1,1
22576,27,53.47,1,1,0
22577,20,52.45,0,0,1
22578,25,45.82,0,0,0
22579,23,31.12,1,1,0
22580,7,38.56,0,1,0
22581,8,73.96,0,2,0
22582,22,31.28,1,2,0
22583,14,39.46,1,3,0
22584,14,58.96,1,2,0
22585,6,68.6,0,1,0
22586,13,56.4,0,0,1
22587,34,59.38,1,0,0
22588,18,41.64,1,0,0
22589,22,56.65,1,2,1
22590,5,44.73,0,2,0
22591,19,45.72,0,1,0
22592,31,35.89,1,0,0
22593,9,58.13,1,1,0
22594,34,39.29,0,1,0
22595,10,57.83,1,0,0
22596,31,42.13,1,0,1
22597,4,51.13,1,1,1
22598,6,33.07,0,1,0
22599,32,48.89,0,3,0
22600,19,57.54,1,2,0
22601,22,26.73,0,1,0
22602,29,45.41,1,0,0
22603,15,37.17,1,2,0
22604,23,39.17,0,1,0
22605,17,42.82,1,2,0
22606,11,26.58,0,0,0
22607,31,59.76,1,1,1
22608,15,45.82,0,1,0
22609,30,15.85,1,0,0
22610,21,36.83,1,0,0
22611,19,32.59,0,1,0
22612,13,25.41,0,0,0
22613,10,39.73,1,1,0
22614,30,69.01,0,2,0
22615,2,76.08,0,0,0
22616,34,31.33,0,1,1
22617,33,29.61,1,0,0
22618,9,29.63,0,3,0
22619,21,52.94,1,1,1
22620,33,63.61,0,2,0
22621,18,33.3,1,2,0
22622,16,20.64,1,0,0
22623,20,42.39,1,0,1
22624,20,44.06,1,3,0
22625,7,75.05,0,1,1
22626,33,17.47,0,1,0
22627,13,73.78,1,2,1
22628,8,29.35,0,0,0
22629,26,35.97,0,1,0
22630,12,58.96,1,0,1
22631,3,48.05,1,0,0
22632,4,32.75,0,2,0
22633,25,50.07,0,2,1
22634,21,48.32,1,3,0
22635,19,38.0,0,3,0
22636,27,58.61,0,0,0
22637,35,34.01,1,0,1
22638,14,35.13,0,0,0
22639,28,48.11,0,0,1
22640,5,9.07,1,0,0
22641,34,28.32,1,0,0
22642,21,35.26,0,0,0
22643,17,42.89,1,0,1
22644,1,53.26,1,0,0
22645,19,50.56,1,2,1
22646,32,79.57,1,1,1
22647,25,62.51,0,2,1
22648,8,56.97,1,0,1
22649,10,32.97,0,3,0
22650,35,51.26,0,2,0
22651,17,36.89,1,0,0
22652,22,34.54,1,1,0
22653,7,41.47,1,0,0
22654,3,36.39,0,1,0
22655,16,36.33,0,1,1
22656,25,31.67,1,1,1
22657,32,36.38,1,1,0
22658,24,44.7,1,1,0
22659,5,41.06,1,1,0
22660,35,17.76,1,1,1
22661,3,26.1,1,1,0
22662,18,44.51,1,1,0
22663,18,38.8,0,1,0
22664,34,9.36,0,0,0
22665,27,42.99,0,0,1
22666,3,34.45,1,1,0
22667,24,32.82,0,2,0
22668,22,19.54,1,2,0
22669,13,38.61,0,2,0
22670,10,77.87,1,0,0
22671,9,41.97,1,1,0
22672,2,59.44,1,0,1
22673,3,34.41,1,2,0
22674,17,62.12,1,0,0
22675,11,17.93,1,0,0
22676,12,37.72,1,0,0
22677,12,54.51,0,1,0
22678,16,51.81,1,1,0
22679,3,27.33,1,1,0
22680,20,54.31,0,3,1
22681,9,53.24,0,0,0
22682,29,36.08,0,1,0
22683,25,39.3,0,1,0
22684,15,46.56,0,0,0
22685,27,18.37,1,1,0
22686,19,47.2,0,0,1
22687,18,21.36,0,1,0
22688,30,52.48,1,4,0
22689,15,35.31,1,3,0
22690,5,50.55,1,1,0
22691,14,65.2,0,0,0
22692,17,50.09,0,1,0
22693,9,49.32,0,0,0
22694,27,22.1,1,1,0
22695,12,64.12,0,0,0
22696,24,55.91,0,2,0
22697,10,41.43,1,0,1
22698,1,16.36,1,2,0
22699,6,39.58,0,1,0
22700,9,42.18,0,0,0
22701,22,38.21,1,2,0
22702,35,54.8,0,0,1
22703,35,44.26,1,3,0
22704,2,56.92,1,1,0
22705,2,16.66,1,0,0
22706,31,50.97,1,1,1
22707,17,33.38,0,0,0
22708,20,34.18,1,0,0
22709,16,50.82,1,1,1
22710,2,53.15,1,1,0
22711,31,37.15,0,0,0
22712,25,36.5,1,1,0
22713,17,32.62,1,0,0
22714,9,41.98,1,1,1
22715,16,51.53,0,0,1
22716,16,30.9,0,0,0
22717,4,53.24,1,1,0
22718,18,65.4,0,2,1
22719,2,47.56,1,1,0
22720,33,8.0,0,2,0
22721,22,57.91,0,0,0
22722,17,33.87,0,1,0
22723,12,37.15,1,3,1
22724,27,23.23,0,2,0
22725,30,56.15,1,0,1
22726,5,54.17,1,4,0
22727,15,37.71,0,2,0
22728,11,39.68,1,1,0
22729,13,22.69,0,1,0
22730,17,9.54,0,2,0
22731,1,59.62,0,0,0
22732,28,68.18,1,2,1
22733,19,50.01,1,1,0
22734,35,8.0,1,0,0
22735,11,38.71,1,0,0
22736,21,43.67,0,2,0
22737,33,23.51,1,1,0
22738,6,41.21,1,1,0
22739,23,47.95,1,2,0
22740,27,39.34,1,0,0
22741,19,41.44,0,1,0
22742,25,52.26,1,1,1
22743,25,24.51,0,2,0
22744,11,27.98,1,0,0
22745,6,18.65,0,1,0
22746,20,54.34,0,1,0
22747,16,50.01,1,0,0
22748,10,41.1,0,1,0
22749,6,45.04,1,0,1
22750,2,43.0,0,0,0
22751,5,67.67,0,0,0
22752,17,54.93,1,1,1
22753,23,31.29,1,1,1
22754,33,54.2,1,0,1
22755,11,24.07,1,0,1
22756,23,56.61,0,0,1
22757,29,58.1,1,0,0
22758,33,45.52,1,0,0
22759,4,20.35,1,2,0
22760,22,54.63,0,0,1
22761,11,32.63,1,0,1
22762,11,10.54,0,1,0
22763,20,18.27,0,1,1
22764,23,37.02,1,1,1
22765,24,28.49,0,2,0
22766,5,45.44,1,2,0
22767,15,46.24,0,1,0
22768,2,56.39,1,0,0
22769,34,52.53,0,1,0
22770,2,40.85,0,3,0
22771,26,51.01,1,1,0
22772,36,25.73,1,0,1
22773,19,46.79,0,1,0
22774,5,24.22,1,0,0
22775,13,31.56,0,1,0
22776,12,52.58,0,1,0
22777,22,45.36,0,0,0
22778,2,38.02,0,0,0
22779,21,43.07,1,0,1
22780,14,67.38,1,0,0
22781,35,44.14,0,2,1
22782,36,31.56,0,0,1
22783,24,8.0,1,0,0
22784,14,35.25,1,0,0
22785,20,44.94,1,0,1
22786,28,48.24,0,1,0
22787,2,38.04,1,1,1
22788,26,17.22,0,0,0
